Timestamp [ms],CPU usage [MHZ],CPU usage [%],Memory usage [KB],Disk read throughput [KB/s],Disk write throughput [KB/s],Network received throughput [KB/s],Network transmitted throughput [KB/s]
2013-08-13 00:45:49,62.42132394666667,0.5333333333333333,0.0,0.0,1.6666666666666667,0.0,1.0
2013-08-13 00:50:49,62.42132394666667,0.5333333333333333,0.0,0.0,1.3333333333333333,0.0,1.0
2013-08-13 00:55:49,68.27332306666668,0.5833333333333334,0.0,0.0,1.3333333333333333,0.0,1.0
2013-08-13 01:00:49,62.42132394666667,0.5333333333333333,0.0,0.0,1.3333333333333333,0.0,1.0
2013-08-13 01:05:49,70.22398944000001,0.6,0.0,0.0,1.9333333333333331,0.0,1.0666666666666669
2013-08-13 01:10:49,74.12532218666666,0.6333333333333333,0.0,0.0,1.3333333333333333,0.0,1.0
2013-08-13 01:15:49,64.37199032000001,0.55,0.0,0.0,1.3333333333333333,0.0,1.0
2013-08-13 01:20:49,62.42132394666667,0.5333333333333333,0.0,0.0,1.3333333333333333,0.0,1.0
2013-08-13 01:25:49,64.37199032000001,0.55,0.0,0.0,1.3333333333333333,0.0,1.0
2013-08-13 01:30:49,64.37199032000001,0.55,0.0,0.0,1.3333333333333333,0.06666666666666668,1.0
2013-08-13 01:35:49,60.47065757333333,0.5166666666666666,0.0,0.0,1.3333333333333333,0.0,1.0
2013-08-13 01:40:49,134.59597975999998,1.15,715827.2,131.33333333333334,22.13333333333333,0.0,1.4
2013-08-13 01:45:49,76.07598856,0.65,1342176.0,0.0,4.466666666666667,0.0,1.0
2013-08-13 01:50:49,68.27332306666668,0.5833333333333334,223696.0,32.666666666666664,5.2,0.0,1.0
2013-08-13 01:55:49,72.17465581333335,0.6166666666666667,0.0,0.0,1.3333333333333333,0.0,1.0
2013-08-13 02:00:50,66.32265669333334,0.5666666666666667,0.0,0.0,1.4666666666666666,0.0,1.0
2013-08-13 02:05:50,66.32265669333334,0.5666666666666667,0.0,0.0,1.3333333333333333,0.0,1.0
2013-08-13 02:10:50,74.12532218666666,0.6333333333333333,0.0,0.0,1.9333333333333331,0.0,1.0666666666666669
2013-08-13 02:15:50,68.27332306666668,0.5833333333333334,0.0,0.0,1.3333333333333333,0.0,1.0
2013-08-13 02:20:50,60.47065757333333,0.5166666666666666,0.0,0.0,1.3333333333333333,0.0,1.0
2013-08-13 02:25:50,76.07598856,0.65,0.0,0.0,1.3333333333333333,0.0,1.0
2013-08-13 02:30:50,78.02665493333333,0.6666666666666667,0.0,0.0,1.3333333333333333,0.0,1.0
2013-08-13 02:35:50,72.17465581333335,0.6166666666666667,0.0,0.0,1.3333333333333333,0.0,1.0
2013-08-13 02:40:50,76.07598856,0.65,0.0,0.0,1.3333333333333333,0.0,1.0
2013-08-13 02:45:50,74.12532218666666,0.6333333333333333,0.0,0.0,1.3333333333333333,0.0,1.0
2013-08-13 02:50:50,62.42132394666667,0.5333333333333333,0.0,0.0,1.3333333333333333,0.0,1.0
2013-08-13 02:55:50,76.07598856,0.65,0.0,0.0,2.066666666666667,0.06666666666666668,1.0666666666666669
2013-08-13 03:00:49,70.22398944000001,0.6,0.0,0.0,1.4,0.0,1.0
2013-08-13 03:05:49,68.27332306666668,0.5833333333333334,0.0,0.0,1.3333333333333333,0.0,1.0
2013-08-13 03:10:49,72.17465581333335,0.6166666666666667,0.0,0.0,1.6,0.0,1.0
2013-08-13 03:15:49,68.27332306666668,0.5833333333333334,0.0,0.0,1.3333333333333333,0.0,1.0
2013-08-13 03:20:49,62.42132394666667,0.5333333333333333,0.0,0.0,1.3333333333333333,0.0,1.0
2013-08-13 03:25:49,64.37199032000001,0.55,0.0,0.0,1.3333333333333333,0.0,1.0
2013-08-13 03:30:50,72.17465581333335,0.6166666666666667,134217.6,0.0,1.3333333333333333,0.0,1.0
2013-08-13 03:35:50,60.47065757333333,0.5166666666666666,223696.0,0.0,1.3333333333333333,0.0,1.0
2013-08-13 03:40:50,72.17465581333335,0.6166666666666667,0.0,0.0,1.3333333333333333,0.0,1.0
2013-08-13 03:45:50,68.27332306666668,0.5833333333333334,0.0,0.0,1.8,0.0,1.0666666666666669
2013-08-13 03:50:50,62.42132394666667,0.5333333333333333,402652.8,0.0,1.3333333333333333,0.0,1.0
2013-08-13 03:55:50,72.17465581333335,0.6166666666666667,268435.2,0.0,1.3333333333333333,0.0,1.0
2013-08-13 04:00:50,72.17465581333335,0.6166666666666667,0.0,0.0,1.6666666666666667,0.0,1.0
2013-08-13 04:05:50,68.27332306666668,0.5833333333333334,0.0,0.0,2.0,0.0,1.0
2013-08-13 04:10:50,72.17465581333335,0.6166666666666667,0.0,0.0,1.3333333333333333,0.0,1.0
2013-08-13 04:15:50,78.02665493333333,0.6666666666666667,0.0,0.0,1.3333333333333333,0.0,1.0
2013-08-13 04:20:50,62.42132394666667,0.5333333333333333,0.0,0.0,1.3333333333333333,0.0,1.0
2013-08-13 04:25:50,58.51999120000001,0.5,0.0,0.0,1.3333333333333333,0.0,1.0
2013-08-13 04:30:50,66.32265669333334,0.5666666666666667,178956.8,0.0,1.3333333333333333,0.0,1.0
2013-08-13 04:35:50,62.42132394666667,0.5333333333333333,89478.4,0.0,1.3333333333333333,0.0,1.0
2013-08-13 04:40:50,62.42132394666667,0.5333333333333333,0.0,0.0,1.3333333333333333,0.0,1.0
2013-08-13 04:45:50,62.42132394666667,0.5333333333333333,0.0,0.0,1.3333333333333333,0.0,1.0
2013-08-13 04:50:50,66.32265669333334,0.5666666666666667,0.0,0.0,2.066666666666667,0.0,1.0666666666666669
2013-08-13 04:55:50,58.51999120000001,0.5,0.0,0.0,1.4,0.0,1.0
2013-08-13 05:00:50,64.37199032000001,0.55,0.0,0.0,1.3333333333333333,0.0,1.0
2013-08-13 05:05:50,62.42132394666667,0.5333333333333333,0.0,0.0,1.3333333333333333,0.0,1.0
2013-08-13 05:10:50,62.42132394666667,0.5333333333333333,0.0,0.0,1.6666666666666667,0.0,1.0
2013-08-13 05:15:50,74.12532218666666,0.6333333333333333,0.0,0.0,1.4666666666666666,0.0,1.0
2013-08-13 05:20:50,66.32265669333334,0.5666666666666667,0.0,8.533333333333333,4.2,0.0,1.0666666666666669
2013-08-13 05:25:50,58.51999120000001,0.5,0.0,0.0,2.0,0.0,1.0
2013-08-13 05:30:50,66.32265669333334,0.5666666666666667,0.0,0.0,1.3333333333333333,0.0,1.0
2013-08-13 05:35:50,68.27332306666668,0.5833333333333334,0.0,0.0,1.3333333333333333,0.0,1.0
2013-08-13 05:40:50,60.47065757333333,0.5166666666666666,0.0,0.0,1.3333333333333333,0.0,1.0
2013-08-13 05:45:50,64.37199032000001,0.55,0.0,0.0,1.4,0.0,1.0
2013-08-13 05:50:50,68.27332306666668,0.5833333333333334,0.0,0.0,1.3333333333333333,0.0,1.0
2013-08-13 05:55:50,60.47065757333333,0.5166666666666666,0.0,0.0,1.3333333333333333,0.0,1.0
2013-08-13 06:00:51,68.27332306666668,0.5833333333333334,0.0,0.0,1.3333333333333333,0.0,0.9333333333333332
2013-08-13 06:05:51,72.17465581333335,0.6166666666666667,0.0,0.0,1.8666666666666667,0.0,1.0
2013-08-13 06:10:51,60.47065757333333,0.5166666666666666,0.0,0.0,1.3333333333333333,0.0,1.0
2013-08-13 06:15:51,66.32265669333334,0.5666666666666667,0.0,0.0,1.3333333333333333,0.0,1.0
2013-08-13 06:20:51,68.27332306666668,0.5833333333333334,0.0,0.0,1.6666666666666667,0.0,1.0
2013-08-13 06:25:51,64.37199032000001,0.55,268435.2,0.0,1.8666666666666667,0.0,1.0
2013-08-13 06:30:51,72.17465581333335,0.6166666666666667,0.0,0.0,1.3333333333333333,0.0,1.0
2013-08-13 06:35:51,72.17465581333335,0.6166666666666667,0.0,0.0,2.1333333333333333,0.0,1.0666666666666669
2013-08-13 06:40:51,81.92798768,0.7,268435.2,0.0,1.4666666666666666,0.0,1.0
2013-08-13 06:45:51,66.32265669333334,0.5666666666666667,0.0,0.0,1.3333333333333333,0.0,1.0
2013-08-13 06:50:51,72.17465581333335,0.6166666666666667,0.0,0.0,1.3333333333333333,0.0,1.0
2013-08-13 06:55:51,60.47065757333333,0.5166666666666666,0.0,0.0,1.3333333333333333,0.0,1.0
2013-08-13 07:00:51,76.07598856,0.65,0.0,0.0,1.4,0.0,1.0
2013-08-13 07:05:51,72.17465581333335,0.6166666666666667,0.0,0.0,1.8,0.06666666666666668,1.0666666666666669
2013-08-13 07:10:51,62.42132394666667,0.5333333333333333,0.0,0.0,1.6,0.0,1.0
2013-08-13 07:15:51,64.37199032000001,0.55,0.0,0.0,1.3333333333333333,0.0,1.0
2013-08-13 07:20:51,60.47065757333333,0.5166666666666666,223696.0,0.0,1.4666666666666666,0.0,1.0
2013-08-13 07:25:51,62.42132394666667,0.5333333333333333,134217.6,0.0,1.6,0.0,1.0
2013-08-13 07:30:51,62.42132394666667,0.5333333333333333,0.0,0.0,1.3333333333333333,0.0,1.0
2013-08-13 07:35:51,72.17465581333335,0.6166666666666667,0.0,0.0,1.3333333333333333,0.0,0.9333333333333332
2013-08-13 07:40:51,64.37199032000001,0.55,0.0,0.0,1.7333333333333334,0.0,1.0
2013-08-13 07:45:51,62.42132394666667,0.5333333333333333,0.0,0.0,1.4,0.0,1.0
2013-08-13 07:50:51,64.37199032000001,0.55,0.0,0.0,1.3333333333333333,0.0,1.0
2013-08-13 07:55:51,64.37199032000001,0.55,0.0,0.0,1.3333333333333333,0.0,1.0
2013-08-13 08:00:51,66.32265669333334,0.5666666666666667,0.0,0.0,1.4,0.0,1.0
2013-08-13 08:05:51,70.22398944000001,0.6,0.0,0.0,1.4,0.0,1.0
2013-08-13 08:10:51,66.32265669333334,0.5666666666666667,0.0,0.0,2.0,0.0,1.0666666666666669
2013-08-13 08:15:51,64.37199032000001,0.55,0.0,0.0,1.3333333333333333,0.0,1.0
2013-08-13 08:20:51,64.37199032000001,0.55,0.0,0.0,1.3333333333333333,0.0,1.0
2013-08-13 08:25:51,66.32265669333334,0.5666666666666667,0.0,0.0,1.4,0.0,1.0
2013-08-13 08:30:51,64.37199032000001,0.55,134217.6,0.0,1.3333333333333333,0.0,1.0
2013-08-13 08:35:51,74.12532218666666,0.6333333333333333,0.0,0.0,1.3333333333333333,0.0,1.0
2013-08-13 08:40:51,70.22398944000001,0.6,0.0,0.0,15.133333333333333,0.0,1.0
2013-08-13 08:45:51,62.42132394666667,0.5333333333333333,0.0,0.0,2.6666666666666665,0.0,1.0666666666666669
2013-08-13 08:50:51,72.17465581333335,0.6166666666666667,0.0,0.0,1.3333333333333333,0.0,1.0
2013-08-13 08:55:51,70.22398944000001,0.6,0.0,0.0,1.4,0.0,1.0
2013-08-13 09:00:51,66.32265669333334,0.5666666666666667,0.0,0.0,1.3333333333333333,0.0,1.0
2013-08-13 09:05:52,83.87865405333334,0.7166666666666667,0.0,0.0,1.3333333333333333,0.0,0.9333333333333332
2013-08-13 09:10:52,72.17465581333335,0.6166666666666667,0.0,0.0,1.3333333333333333,0.0,1.0
2013-08-13 09:15:52,60.47065757333333,0.5166666666666666,0.0,0.0,1.5333333333333334,0.0,1.0
2013-08-13 09:20:52,76.07598856,0.65,0.0,0.0,1.3333333333333333,0.0,1.0
2013-08-13 09:25:52,66.32265669333334,0.5666666666666667,0.0,0.0,1.3333333333333333,0.0,1.0
2013-08-13 09:30:52,58.51999120000001,0.5,0.0,0.0,1.3333333333333333,0.0,1.0
2013-08-13 09:35:52,76.07598856,0.65,0.0,0.0,1.4,0.0,1.0
2013-08-13 09:40:52,66.32265669333334,0.5666666666666667,134217.6,0.0,1.4,0.0,1.0
2013-08-13 09:45:52,58.51999120000001,0.5,268435.2,0.0,2.0,0.0,1.0666666666666669
2013-08-13 09:50:52,68.27332306666668,0.5833333333333334,0.0,0.0,1.3333333333333333,0.0,1.0
2013-08-13 09:55:52,79.97732130666667,0.6833333333333332,0.0,0.0,1.4,0.0,1.0
2013-08-13 10:00:52,70.22398944000001,0.6,0.0,0.0,1.7333333333333334,0.0,1.0
2013-08-13 10:05:52,66.32265669333334,0.5666666666666667,0.0,0.0,1.3333333333333333,0.0,1.0
2013-08-13 10:10:52,66.32265669333334,0.5666666666666667,0.0,0.0,1.4,0.0,1.0
2013-08-13 10:15:52,60.47065757333333,0.5166666666666666,0.0,0.0,1.4666666666666666,0.0,1.0
2013-08-13 10:20:52,62.42132394666667,0.5333333333333333,0.0,0.0,1.3333333333333333,0.0,1.0
2013-08-13 10:25:52,66.32265669333334,0.5666666666666667,0.0,0.0,1.3333333333333333,0.0,1.0
2013-08-13 10:30:52,62.42132394666667,0.5333333333333333,0.0,0.0,1.8,0.0,1.0666666666666669
2013-08-13 10:35:52,1347.9104639733334,11.516666666666667,447392.0,5.066666666666666,4.666666666666667,168.33333333333334,30.66666666666667
2013-08-13 10:40:52,3589.226126933333,30.666666666666664,1834307.2,10.133333333333333,8.466666666666667,336.6666666666667,60.33333333333334
2013-08-13 10:45:52,62.42132394666667,0.5333333333333333,1386915.2,0.0,1.3333333333333333,0.0,1.0
2013-08-13 10:50:52,68.27332306666668,0.5833333333333334,0.0,0.0,1.3333333333333333,0.0,1.0
2013-08-13 10:55:52,74.12532218666666,0.6333333333333333,0.0,0.0,1.3333333333333333,0.0,1.0
2013-08-13 11:00:52,64.37199032000001,0.55,0.0,0.0,1.3333333333333333,0.0,1.0
2013-08-13 11:05:52,64.37199032000001,0.55,134217.6,0.0,1.6666666666666667,0.0,1.0
2013-08-13 11:10:52,70.22398944000001,0.6,0.0,0.0,1.6,0.0,1.0
2013-08-13 11:15:52,64.37199032000001,0.55,0.0,0.0,1.3333333333333333,0.0,1.0
2013-08-13 11:20:53,58.51999120000001,0.5,0.0,0.0,1.3333333333333333,0.0,1.0
2013-08-13 11:25:53,1088.4718363200002,9.3,268435.2,2.533333333333333,3.2,88.46666666666668,17.0
2013-08-13 11:30:53,6552.288348026666,55.98333333333333,1923785.6,12.666666666666664,10.2,444.4,73.53333333333333
2013-08-13 11:35:53,1014.3465141333335,8.666666666666666,2013264.0,0.0,2.333333333333333,0.6666666666666666,8.733333333333333
2013-08-13 11:40:53,66.32265669333334,0.5666666666666667,134217.6,0.0,1.4,0.0,1.0
2013-08-13 11:45:53,66.32265669333334,0.5666666666666667,0.0,0.0,1.3333333333333333,0.0,1.0
2013-08-13 11:50:53,62.42132394666667,0.5333333333333333,0.0,0.0,1.3333333333333333,0.0,1.0
2013-08-13 11:55:53,70.22398944000001,0.6,0.0,0.0,1.3333333333333333,0.0,1.0
2013-08-13 12:00:53,66.32265669333334,0.5666666666666667,0.0,0.0,1.3333333333333333,0.0,1.0
2013-08-13 12:05:52,64.37199032000001,0.55,0.0,0.0,1.3333333333333333,0.0,1.0
2013-08-13 12:10:52,68.27332306666668,0.5833333333333334,0.0,0.0,1.6666666666666667,0.0,1.0666666666666669
2013-08-13 12:15:52,64.37199032000001,0.55,0.0,0.0,1.6,0.0,1.0
2013-08-13 12:20:52,68.27332306666668,0.5833333333333334,0.0,0.0,1.4,0.0,1.0
2013-08-13 12:25:52,70.22398944000001,0.6,0.0,0.0,1.2666666666666666,0.0,1.0
