Timestamp,CPUcores,CPUcapacityprovisioned,CPUusage,CPUusage.1,Memorycapacityprovisioned,Memoryusage,Diskreadthroughput,Diskwritethroughput,Networkreceivedthroughput,Networktransmittedthroughput,Diskreadthroughput_uni_score,Diskreadthroughput_lower,Diskreadthroughput_upper,Diskreadthroughput_forecast,Diskwritethroughput_uni_score,Diskwritethroughput_lower,Diskwritethroughput_upper,Diskwritethroughput_forecast,Networkreceivedthroughput_uni_score,Networkreceivedthroughput_lower,Networkreceivedthroughput_upper,Networkreceivedthroughput_forecast
2013-08-01 16:00:00,24,70223.9868,17823.2379831,304.56666666666666,100663296.0,21927793.6,0.0,114.06666666666666,1244.0,1799.8,0.16277133342973227,-81.96814596332494,105.365868728417,11.698861382546026,0.6696931940446396,-69.97606463240021,161.2561141114381,45.64002473951895,0.363016099462556,807.9850060316693,2030.8689277800627,1419.426966905866
2013-08-01 17:00:00,24,70223.9868,10334.630057399998,176.6,100663296.0,13667812.0,0.0,27.73333333333333,366.4,629.0666666666666,0.24166931445658624,-75.8730536398941,110.78852962431006,17.457737992207985,0.1414654317604367,-75.00757453055283,155.44677473484273,40.219600102144945,0.9500767040397944,483.78016202587935,1706.6640837725536,1095.2221228992164
2013-08-01 18:00:00,24,70223.9868,14973.314518799998,255.86666666666665,100663296.0,19897752.0,0.0,56.333333333333336,783.4,1134.7333333333331,0.22399487553999853,-76.9508775210522,109.14134483456249,16.095233656755134,0.17606241288123714,-74.10404758250047,155.6888552793392,40.79240384841937,0.3719281636067797,-8.123938865022637,1214.7599828815237,603.3180220082505
2013-08-01 19:00:00,24,70223.9868,13590.2921121,232.2333333333333,100663296.0,17694345.333333332,0.0,57.266666666666666,675.8,1121.4666666666667,0.2087013102389348,-77.87194903248394,107.73196541319152,14.930008190353783,0.1667690447814263,-72.0167260774773,157.20688471105314,42.59507931678791,0.0587948257731159,36.94099480859711,1259.8249165551338,648.3829556818655
2013-08-01 20:00:00,24,70223.9868,17530.638038099998,299.56666666666666,100663296.0,21441251.73333333,0.0,84.0,1279.4,1558.6666666666663,0.19534283619886783,-78.66814117640037,106.51235651282421,13.922107668211927,0.41102655745684635,-67.9322217352933,160.796312850682,46.432045557694344,0.7216767481457547,264.9675405249458,1487.8514622714824,876.4095013982142
2013-08-01 21:00:00,24,70223.9868,20193.2975376,345.06666666666666,100663296.0,26317839.2,0.0,244.06666666666663,1375.6666666666663,2060.8,0.18357731483173545,-79.36323531840588,105.44660488188092,13.04168478173751,0.9898297800324887,-48.42847425255586,179.86563448208005,65.71858011476209,0.3891348627076847,575.0738530743396,1797.9577748208762,1186.515813947608
2013-08-01 22:00:00,24,70223.9868,17702.296672499997,302.5,100663296.0,24192723.2,8.4,104.2,1372.8,1695.0,0.058302593182937956,-79.7399191867721,104.74273825468053,12.501409533954222,0.42165191685977477,-48.26054108407503,179.64934336119086,65.69440113855791,0.03756377000421596,778.8652765265566,2001.7491982730935,1390.307237399825
2013-08-01 23:00:00,24,70223.9868,9220.7996001,157.56666666666666,100663296.0,15753778.4,0.4666666666666667,14.2,223.4,441.8666666666667,0.1601567350319011,-80.31389141238267,103.87783163203045,11.781970109823883,0.4571634902240116,-57.4884264290633,170.07925660300182,56.295415086969264,0.9785612689591139,467.0000423978794,1689.883964144416,1078.4420032711478
2013-08-02 00:00:00,24,70223.9868,7597.845238499998,129.83333333333331,100663296.0,12504591.466666669,0.0,13.0,150.26666666666668,347.0,0.16222719328998858,-80.51823849879634,103.41308986185481,11.447425681529236,0.4284876255018806,-61.54189456043288,165.71911651650947,52.08861097803829,0.505513228222453,-207.21284748693955,1015.6710742595972,404.22911338632883
2013-08-02 01:00:00,24,70223.9868,7671.9705579,131.1,100663296.0,12722698.400000002,0.0,13.6,148.53333333333336,341.93333333333334,0.15456736387736214,-80.96250351543706,102.73440032016514,10.885948402364042,0.40381720232102936,-63.330206211510074,163.65444134824048,50.162117568365204,0.08665978424215948,-503.3626848738886,719.5212368726482,108.07927599937975
2013-08-02 02:00:00,24,70223.9868,7588.091906999999,129.66666666666666,100663296.0,13606297.866666663,0.0,12.266666666666667,146.93333333333334,340.3333333333333,0.1473961729703257,-81.37946233838208,102.10528601865549,10.362911840136709,0.39902399190938365,-65.0542927187866,161.68005399222312,48.31288063671827,0.027644306509734262,-451.62670932935816,771.2572124171786,159.8152515439102
2013-08-02 03:00:00,24,70223.9868,7615.401235199999,130.13333333333333,100663296.0,13058244.266666668,0.0,13.733333333333333,151.53333333333333,348.66666666666663,0.14085764550017688,-81.7580844060169,101.53374787430494,9.887831734144008,0.3686071475051613,-66.48649822126696,160.0201222091074,46.76681199392023,0.013625374619583797,-466.2569281341405,756.6269936123963,145.18503273912788
2013-08-02 04:00:00,24,70223.9868,7666.118559,131.0,100663296.0,12169052.0,0.0,24.933333333333334,147.06666666666666,340.3333333333333,0.13487198256442978,-82.10342425827342,101.01222748637717,9.45440161405188,0.2438357602637775,-66.85520169284116,159.44337478165204,46.294086544405445,0.007163777533685023,-461.03768221735663,761.8462395291801,150.40427865591172
2013-08-02 05:00:00,24,70223.9868,7623.203900399999,130.26666666666668,100663296.0,14691221.066666666,193.26666666666668,42.4,149.33333333333334,346.06666666666666,0.9989457804578918,-80.38230790186073,102.57181144323506,11.094751770687168,0.054142639283025096,-65.98632269125736,160.12147372777576,47.067575518259204,0.0019809857759500726,-463.03155958305547,759.8523621634813,148.41040129021292
2013-08-02 06:00:00,24,70223.9868,7668.069225299998,131.03333333333333,100663296.0,12515779.2,185.4,210.99999999999997,149.26666666666668,343.6666666666667,0.9982359741465969,-79.78502039985523,103.02046059753525,11.61772009884001,0.9712325644696373,-52.142628158256144,173.78961427841975,60.8234930600818,0.0011836340907125376,-462.7267434503359,760.1571782962009,148.71521742293248
2013-08-02 07:00:00,24,70223.9868,7457.397264899999,127.43333333333334,100663296.0,12129904.0,0.0,12.86190476190476,136.79999999999998,328.3333333333333,0.244262713528832,-74.06053880844001,108.60771314641045,17.273587168985216,0.45611656490751384,-58.368588311743736,167.40159694115397,54.51650431470512,0.02036629703081627,-465.152377122526,757.7315446240108,146.28958375074237
2013-08-02 08:00:00,24,70223.9868,7609.549236299999,130.03333333333333,100663296.0,13108576.533333331,0.0,14.466666666666669,149.79999999999998,346.8666666666667,0.3228618134907395,-68.16672288862557,114.37444413125388,23.103860621314155,0.3847750412625184,-63.87125594915684,161.7488919218043,48.938817986323734,0.016331825252159593,-469.25140575053905,753.6325159959977,142.19055512272934
2013-08-02 09:00:00,24,70223.9868,7537.374583199999,128.8,100663296.0,14115202.933333334,0.0666666666666666,13.866666666666667,146.66666666666666,335.5333333333333,0.31118518889625424,-68.93809626362179,113.48504514327826,22.27347443982824,0.3782189407591485,-65.060434649605,160.42042653109854,47.67999594074678,0.0010209585680349686,-465.25095368767256,757.6329680588642,146.1910071855958
2013-08-02 10:00:00,24,70223.9868,7252.5773033999985,123.93333333333334,100663296.0,12090757.6,0.0,12.6,136.33333333333334,331.26666666666665,0.3019508832450355,-69.65641290222374,112.65682678735888,21.500206942567566,0.37817636831533985,-66.28585279198444,159.06537583069044,46.389761519353,0.019378241448486655,-466.0795166652698,756.804405081267,145.36244420799858
2013-08-02 11:00:00,24,70223.9868,7086.770667899998,121.1,100663296.0,10290004.0,0.0666666666666666,15.533333333333331,135.93333333333334,330.93333333333334,0.29159148049848516,-70.32382044701197,111.88683050183604,20.781505027412035,0.33771806374196767,-67.17864905704425,158.05164876624582,45.43649985460079,0.003701953791196644,-473.7839001008333,749.1000216457035,137.6580607724351
2013-08-02 12:00:00,24,70223.9868,6489.8667801,110.9,100663296.0,9467918.666666668,0.0,13.266666666666666,129.86666666666665,315.66666666666663,0.28355086575422317,-70.95050065636876,111.16416806715141,20.106833705391328,0.3503452756790595,-68.20782364307645,156.90941400446428,44.35079518069391,0.0090417906038891,-477.3626802547324,745.5212414918044,134.07928061853596
2013-08-02 13:00:00,24,70223.9868,6989.2373529,119.43333333333332,100663296.0,8785648.533333333,0.0,13.266666666666666,136.33333333333334,330.7333333333333,0.27516737518237355,-71.53520796644955,110.48946674810804,19.47712939082924,0.33954756397677555,-69.19227491177857,155.81904458748107,43.313384837851245,0.007935955938338513,-478.80600960091425,744.0779121456226,132.63595127235413
2013-08-02 14:00:00,24,70223.9868,6967.780023599999,119.06666666666666,100663296.0,9294556.8,0.0666666666666666,13.333333333333332,136.0,330.93333333333334,0.26631804801089975,-72.08657848833288,109.85354695944072,18.883484235553926,0.3291490031526916,-70.06740629203402,154.84449568704684,42.38854469750642,0.0025241929303718713,-476.6179713521576,746.2659503943792,134.82398952111078
2013-08-02 15:00:00,24,70223.9868,7582.239908099999,129.56666666666666,100663296.0,10703843.466666669,0.0,15.733333333333334,169.2,403.73333333333335,0.2597182367081263,-72.6054862583765,109.25505502841055,18.32478438501703,0.29586067598361177,-70.72454722186254,154.0938709952524,41.684661886694926,0.05224509067208105,-466.60010007931544,756.2838216672213,144.84186079395295
2013-08-02 16:00:00,24,70223.9868,7679.773223099999,131.23333333333332,100663296.0,11039384.8,8.4,16.666666666666668,166.0,374.9333333333333,0.13475956619055784,-73.11492255343528,108.67057477336131,17.777826109963016,0.27874960685771444,-71.32518135836435,153.40518399328536,41.04000131746051,0.007424702833299435,-448.9011416996741,773.9827800468627,162.54081917359426
2013-08-02 17:00:00,24,70223.9868,9224.7009327,157.63333333333333,100663296.0,11553887.466666669,0.0,29.466666666666665,363.4,508.8,0.24521027137601603,-73.60503437530095,108.10958142864921,17.25227352667413,0.1369333075307546,-71.0792446247728,153.56805111657306,41.24440324590012,0.30417684561108804,-393.3754805295225,829.5084412170143,218.06648034374587
2013-08-02 18:00:00,24,70223.9868,11635.7244795,198.8333333333333,100663296.0,18242402.133333333,193.46666666666667,68.46666666666667,636.5333333333334,830.2666666666667,0.9986703796078658,-74.57635243486558,107.07120729908533,16.247427432109873,0.2817459812857095,-68.44695329115542,156.12185629544916,43.83745150214686,0.47922635646063183,-213.6164821434121,1009.2674396031247,397.8254787298563
2013-08-02 19:00:00,24,70223.9868,9255.9115935,158.16666666666669,100663296.0,13349044.8,0.0666666666666666,36.6,387.33333333333337,669.6666666666666,0.21529344807401274,-75.64586378339742,105.9381637703555,15.146149993479039,0.07675407049512528,-69.07249204725136,155.42205665607986,43.17478230441426,0.31047449856219345,-75.60270769384306,1147.2812140526937,535.8392531794253
2013-08-02 20:00:00,24,70223.9868,15775.038368099998,269.56666666666666,100663296.0,22470255.73333333,0.0,78.46666666666667,1243.4666666666667,1341.8666666666666,0.3033556742116701,-69.24998908377151,112.27375950275942,21.511885209493954,0.374952834553983,-67.08526527183815,157.33892597259685,45.12683035037935,0.8852921981676372,45.66423217960369,1268.5481539261405,657.1061930528721
2013-08-02 21:00:00,24,70223.9868,8385.9144237,143.3,100663296.0,12521373.066666666,0.0666666666666666,19.866666666666667,192.06666666666663,485.9333333333333,0.2953181065023165,-69.75977202349203,111.70670716253964,20.973467569523805,0.2654491532746781,-69.18698662309421,155.17046058182504,42.991736979365406,0.9063959814500597,203.89949897534973,1426.7834207218866,815.3414598486181
2013-08-02 22:00:00,12,35111.9934,8456.1384105,144.5,50331648.0,10592003.733333332,1.2666666666666666,45.53333333333333,584.4,777.8666666666667,0.27206854773461076,-70.25545905019791,111.15654039425664,20.450540672029355,0.03123909462486818,-69.28380847034381,155.01024610777958,42.863218818717876,0.14400422158814452,-94.50123524961384,1128.3826864969228,516.9407256236545
2013-08-02 23:00:00,24,70223.9868,13498.610796,230.66666666666669,100663296.0,20540877.866666667,0.0,66.2,1092.6,1170.2,0.28268155800903005,-70.72067684526563,110.6394335247876,19.95937833976099,0.24635363868854876,-67.30858076912085,156.92519528653716,44.80830725870816,0.8290262896412721,-27.771168635537265,1195.1127531109996,583.6707922377311
2013-08-03 00:00:00,24,70223.9868,10190.2807512,174.13333333333333,100663296.0,16682118.4,0.0,42.06666666666667,385.7333333333333,804.4,0.27702650380155536,-71.1179023923906,110.19272906569127,19.537413336650335,0.02501276319021084,-67.88492075336498,156.29147543000906,44.20327733832203,0.7993293340884935,249.97352783499332,1472.85744958153,861.4154887082617
2013-08-03 01:00:00,24,70223.9868,6538.6334376,111.73333333333332,100663296.0,10843649.6,0.0,13.466666666666669,132.4,313.66666666666663,0.2710231983435891,-71.54021350333805,109.72318508924305,19.0914857929525,0.32271479823677485,-70.24125626099871,153.8804626404996,41.81960318975044,0.6188188843963638,-153.50949817856952,1069.3744235679674,457.93246269469887
2013-08-03 02:00:00,24,70223.9868,6526.9294398,111.53333333333332,100663296.0,11402891.466666669,0.0,13.933333333333334,132.2,313.6,0.26526933078333004,-71.94367115032958,109.27459107726784,18.665459963469132,0.30449967762591745,-71.44217358753664,152.62739182218772,40.59260911732553,0.014363223388251356,-472.54984743233445,750.3340743142023,138.89211344093397
2013-08-03 03:00:00,24,70223.9868,6519.126774599999,111.4,100663296.0,10161377.866666667,0.0,12.666666666666666,135.53333333333333,320.8666666666666,0.25975000540770177,-72.3295102909284,108.84557551443368,18.258032611752643,0.3109501697089492,-72.09448524095471,151.9252870673006,39.91540091317293,0.009101579262291715,-480.14909852112316,742.7348232254136,131.29286235214522
2013-08-03 04:00:00,24,70223.9868,6563.9920995,112.16666666666669,100663296.0,10390667.733333334,0.0,13.266666666666666,132.06666666666666,313.26666666666665,0.254451460917402,-72.69886032988204,108.43488404629407,17.868011858206014,0.2980118756713548,-72.66838965202132,151.3038003220389,39.3177053350088,0.005349313243152576,-476.88305798026477,746.000863766272,134.5589028930036
2013-08-03 05:00:00,24,70223.9868,6503.5214442,111.13333333333333,100663296.0,10843651.2,0.0,25.73333333333333,133.20000000000002,315.2,0.24936096749239312,-73.05275616027035,108.04136723034702,17.49430553503833,0.1606648304563525,-72.42945409014408,151.49722704819672,39.53388647902632,0.00047636178095533666,-478.46389539270297,744.4200263538338,132.97806548056542
2013-08-03 06:00:00,24,70223.9868,6573.466764385714,112.32857142857142,100663296.0,10580011.123809524,0.0,15.871428571428572,131.7,312.35238095238094,0.24446673447462874,-73.39214784713212,107.66396979234707,17.13591097260747,0.2647942375519703,-73.05310880509151,150.83001083161355,38.88845101326102,0.0016199249863955156,-478.98724562662045,743.8966761199163,132.45471524664794
2013-08-03 07:00:00,24,70223.9868,6469.524117257142,110.55238095238094,100663296.0,11269073.085714286,204.75714285714287,42.266666666666666,128.71428571428572,307.75714285714287,0.9994563360330921,-76.04743600225525,104.97219431852413,14.46237915813444,0.028737223005617762,-72.1052452385053,151.73614406956614,39.81544941553041,0.005557668759498702,-480.1383649003312,742.7455568462055,131.30359597293716
2013-08-03 08:00:00,24,70223.9868,6452.804120399999,110.26666666666668,100663296.0,11128864.533333335,0.0,13.866666666666667,131.73333333333335,311.93333333333334,0.1933823621875117,-77.02496603924472,103.95960617717175,13.467320068963518,0.2847543400671051,-73.21502161231464,150.58636140974068,38.685669898713016,0.0039456338624490606,-481.54688557641646,741.3370361701203,129.8950752968519
2013-08-03 09:00:00,24,70223.9868,6489.866780099999,110.9,100663296.0,9848206.133333333,8.4,16.133333333333333,130.86666666666667,309.06666666666666,0.17065359979320527,-70.21962413918942,110.73123682453925,20.25580634267491,0.24905622848760722,-74.1592265021858,149.60377531549472,37.72227440665445,2.7415339997949317e-05,-480.5625215405513,742.3214002059855,130.8794393327171
2013-08-03 10:00:00,24,70223.9868,6585.4494288,112.53333333333332,100663296.0,10591991.2,0.0,13.8,135.0,320.4,0.28176218853994706,-70.61608750562408,110.30233290380869,19.843122699092312,0.2691576091140553,-74.66799967460472,149.05815446422272,37.195077394809005,0.005935683430425609,-479.2073907946252,743.6765309519116,132.23457007864317
2013-08-03 11:00:00,24,70223.9868,6544.485436499999,111.83333333333331,100663296.0,10642325.6,0.0,12.933333333333334,132.20000000000002,314.06666666666666,0.2807833945615559,-70.67586668789532,110.21131334738017,19.76772332974242,0.27255036636788366,-75.21366786347748,148.4770872904985,36.6317097135105,0.00277050752695307,-477.9511930572402,744.9327286892966,133.4907678160282
2013-08-03 12:00:00,24,70223.9868,6521.077440899999,111.43333333333334,100663296.0,10882797.6,0.0,12.666666666666668,132.86666666666667,314.26666666666665,0.27591602484581723,-71.02145337246654,109.83562107381209,19.40708385067278,0.2700640379827801,-75.69191841142738,147.96480773816654,36.13644466336959,0.0004369054614390411,-478.37174218671964,744.5121795598171,133.07021868654877
2013-08-03 13:00:00,24,70223.9868,6513.2747757,111.3,100663296.0,10485739.2,0.0,13.0,132.46666666666667,313.6666666666667,0.2712109499000084,-71.35465394489671,109.47338896886487,19.059367511984075,0.2615828796018995,-76.11110692490982,147.51288706312616,35.70089006910816,1.621472144974767e-05,-478.9828485620161,743.9010731845207,132.45911231125228
2013-08-03 14:00:00,24,70223.9868,6482.064114899999,110.76666666666668,100663296.0,10284410.933333334,0.0,13.066666666666666,134.86666666666667,320.66666666666663,0.2666603721018248,-71.67612257384583,109.12390639257409,18.72389190936413,0.2562353749911521,-76.5129675613946,147.07952306069268,35.28327774964903,0.0035211611173691093,-478.21579040479605,744.6681313417407,133.22617046847236
2013-08-03 15:00:00,24,70223.9868,6550.337435400001,111.93333333333334,100663296.0,10536072.8,0.0,12.6,132.8,314.2,0.26225697246034985,-71.98646815872179,108.78651186494484,18.400021853111525,0.2565735437752972,-76.93709411752113,146.62505854184354,34.84398221216121,0.002336006446339356,-477.55362591725685,745.33029582928,133.88833495601153
2013-08-03 16:00:00,24,70223.9868,6485.965447499999,110.83333333333334,100663296.0,9786686.133333333,0.0,14.666666666666666,132.26666666666668,313.93333333333334,0.2579938755918989,-72.286258178939,108.46058888728624,18.087165354173617,0.23015890651132143,-77.21903430004136,146.31388667066147,34.54742618531005,0.001887421938030709,-478.2959532029548,744.587968543582,133.1460076703136
2013-08-03 17:00:00,24,70223.9868,6437.19879,110.0,100663296.0,8461287.466666667,0.0,25.066666666666663,135.13333333333335,320.6,0.25386461760500434,-72.57602215698074,108.14556218265261,17.784770012835935,0.1143539838820995,-76.91477708101124,146.58996325641743,34.83759308770309,0.004681039554295996,-478.48951232849333,744.3944094180434,132.95244854477502
2013-08-03 18:00:00,24,70223.9868,6425.4947922,109.8,100663296.0,8830389.866666667,0.0,12.666666666666666,132.66666666666666,313.7333333333333,0.2498631166318741,-72.856254779727,107.8408943071566,17.492319763714804,0.2483064749638655,-77.57783332362862,145.89972580946343,34.160946242917404,0.0029168789996156796,-477.416332240291,745.4675895062458,134.02562863297737
2013-08-03 19:00:00,24,70223.9868,6407.938795499999,109.5,100663296.0,8539583.466666667,0.0,12.733333333333333,134.8,320.93333333333334,0.24598364576814924,-73.12741871675334,107.54608259016086,17.20933193670377,0.24049899306157685,-78.19822466776935,145.2531043680198,33.52743985012522,0.0022242405249228714,-477.6782244480701,745.2056972984667,133.76373642519826
2013-08-03 20:00:00,24,70223.9868,6468.4094508,110.53333333333332,100663296.0,8746503.2,0.0,13.666666666666666,131.8,313.66666666666663,0.2422208082051185,-73.38994716937698,107.2606563667036,16.935354598663306,0.22659603235735504,-78.49140861279051,144.93459615491133,33.22159377106041,0.0036943569725724767,-477.9207727909496,744.9631489555871,133.52118808231876
2013-08-03 21:00:00,24,70223.9868,6411.8401281,109.56666666666666,100663296.0,8304701.866666667,0.0,14.533333333333331,135.6,320.8666666666667,0.23856951435887375,-73.64424617999043,106.98417447010542,16.6699641450575,0.21382375149829724,-78.74506748320691,144.65647637568827,32.955704446240674,0.004678190820439632,-478.021518428532,744.8624033180048,133.42044244473644
2013-08-03 22:00:00,24,70223.9868,6485.9654475,110.83333333333331,100663296.0,10407441.333333334,193.26666666666668,42.266666666666666,132.2,313.93333333333334,0.9989536316551375,-76.98742872916948,103.6194909550686,13.31603111294956,0.09401703457643817,-77.44198783382109,145.93591859895707,34.246965382567986,0.003658918607810202,-477.5372835183057,745.3466382282311,133.90467735496273
2013-08-03 23:00:00,24,70223.9868,6425.494792199999,109.8,100663296.0,8903088.533333333,0.0,14.066666666666666,135.0,320.2,0.17932311384767297,-77.84990627177287,102.73616339811566,12.443128563171394,0.22366067826913483,-78.32235234875705,145.03270266218723,33.35517515671509,0.002741828870410856,-477.7193673708438,745.1645543756929,133.72259350242456
2013-08-04 00:00:00,24,70223.9868,6474.2614497,110.63333333333334,100663296.0,7314846.133333333,0.0,12.666666666666666,132.46666666666667,314.6,0.27086015929104335,-71.27681404435941,109.28902744133629,19.00610669848843,0.2283338881928867,-79.2988526853824,144.0341016499972,32.36762448230741,0.0025486941513008787,-477.78786867708675,745.09605306945,133.6540921961816
2013-08-04 01:00:00,24,70223.9868,6446.9521215,110.16666666666669,100663296.0,9171521.866666667,0.0,12.333333333333334,134.13333333333333,317.79999999999995,0.2670475887302084,-71.54726958213153,108.99893813972996,18.725834278799216,0.22794640300397395,-79.65776216196902,143.6538090442931,31.998023441162047,0.0013216103169342297,-477.92435927785635,744.9595624686804,133.51760159541203
2013-08-04 02:00:00,24,70223.9868,6458.656119300001,110.36666666666667,100663296.0,9518251.733333332,8.4,16.333333333333332,134.0,316.7333333333333,0.14333146604412939,-71.95199125559378,108.57515130062481,18.311580022515514,0.1813880473726197,-79.74614864685245,143.54472568692722,31.899288520037388,0.0007719340493477223,-477.8016010368474,745.0823207096894,133.64035983642103
2013-08-04 03:00:00,24,70223.9868,6409.8894618,109.53333333333332,100663296.0,9535030.933333334,0.0,11.6,132.2,313.6,0.2573989405910153,-72.23417080380497,108.2744508371164,18.020140016655716,0.23028678373556088,-80.1666138403861,143.10422036218696,31.468803260900426,0.0032047608406440276,-477.7488752487059,745.1350464978309,133.69308562456249
2013-08-04 04:00:00,24,70223.9868,6437.19879,110.0,100663296.0,8673799.2,0.0,13.933333333333334,135.06666666666666,320.6,0.2579591982076379,-72.18630313232514,108.30431886637932,18.059007867027095,0.20069181668687008,-80.43856016645191,142.81286278111568,31.187151307331895,0.00401723154270095,-478.2469096497622,744.6370120967746,133.19505122350617
2013-08-04 05:00:00,24,70223.9868,6491.817446399999,110.93333333333334,100663296.0,9434367.466666669,0.0,13.733333333333334,132.8,313.8666666666667,0.25451618115194585,-72.42902586889781,108.04409605888205,17.807535094992122,0.20034940705270188,-80.66068529204135,142.57192894804973,30.955621828004183,0.002415094775408466,-477.51677890776295,745.3671428387738,133.92518196550546
2013-08-04 06:00:00,24,70223.9868,6400.136130299999,109.36666666666666,100663296.0,9624507.733333334,0.276190476190476,27.47619047619048,134.33333333333334,319.4,0.24727483554343754,-72.66997439827486,107.78612651626955,17.558076058997344,0.0467082945070576,-80.1566416066836,143.05774157661517,31.450549984965775,0.0012867506974054699,-477.7081183385259,745.1758034080109,133.73384253474254
2013-08-04 07:00:00,24,70223.9868,6355.2708054,108.6,100663296.0,9613325.066666666,0.0,13.4,128.86666666666667,306.8,0.24781387923736853,-72.90052449674774,107.539015056612,17.319245279932137,0.20349603530766514,-80.70236426673087,142.4943419492982,30.895988841283668,0.00787877492850897,-478.9045537926502,743.9793679538866,132.5374070806182
2013-08-04 08:00:00,24,70223.9868,6380.629467299999,109.03333333333332,100663296.0,9255408.533333331,0.0,11.6,132.6,314.2,0.2447627602792719,-73.11431995008819,107.30909952265658,17.097389786284193,0.21646967592880717,-81.35219775728567,141.82736326702232,30.237582754868328,0.003720243837307402,-480.5752096430539,742.3087121034829,130.86675123021453
2013-08-04 09:00:00,24,70223.9868,6392.3334651,109.23333333333332,100663296.0,8875128.533333333,0.0,12.266666666666667,134.33333333333334,319.6,0.24165586192486588,-73.33199247802243,107.0757307893687,16.871869155673142,0.20574576361922392,-81.62364084645682,141.53928561334445,29.957822383443805,0.004780406236227996,-479.33580756883384,743.5481141777029,132.10615330443454
