Timestamp [ms],CPU usage [MHZ],CPU usage [%],Memory usage [KB],Disk read throughput [KB/s],Disk write throughput [KB/s],Network received throughput [KB/s],Network transmitted throughput [KB/s]
1970-01-16 22:50:14.031,60.47065757333333,0.5166666666666666,0.0,0.0,0.7333333333333333,0.0,1.0
1970-01-16 22:50:14.331,70.22398944000001,0.6,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:14.631,78.02665493333333,0.6666666666666667,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:14.931,612.5092412266667,5.233333333333333,134217.6,5.066666666666666,3.0,1030.4,25.2
1970-01-16 22:50:15.231,10133.71180946667,86.58333333333334,5055532.266666667,0.0,6718.0666666666675,515.9333333333333,6.4
1970-01-16 22:50:15.531,10997.857012853336,93.96666666666664,6621406.666666668,0.4666666666666667,12167.866666666667,0.06666666666666668,1.6
1970-01-16 22:50:15.831,10939.337021653333,93.46666666666664,6845102.4,0.4,13247.333333333336,0.0,1.5333333333333334
1970-01-16 22:50:16.131,10871.063698586668,92.88333333333334,6487188.8,0.2,15653.933333333332,0.0,2.0
1970-01-16 22:50:16.431,8202.552099866667,70.08333333333333,11632201.6,0.0,13784.8,0.6666666666666666,12.866666666666667
1970-01-16 22:50:16.731,87.7799868,0.75,13734945.066666665,0.0,0.7333333333333333,0.0,1.0
1970-01-16 22:50:17.031,87.7799868,0.75,2863309.333333333,0.0,0.9333333333333332,0.0,1.0
1970-01-16 22:50:17.331,87.7799868,0.75,89478.4,0.0,0.7333333333333333,0.0,1.0
1970-01-16 22:50:17.631,79.97732130666667,0.6833333333333332,0.0,0.0,0.7333333333333333,0.0,1.0
1970-01-16 22:50:17.932,76.07598856,0.65,0.0,0.06666666666666668,2.066666666666667,0.0,1.0
1970-01-16 22:50:18.232,93.63198592,0.8,0.0,0.0,4.466666666666667,0.0,1.0
1970-01-16 22:50:18.532,83.87865405333334,0.7166666666666667,0.0,0.0,2.333333333333333,0.0,1.0
1970-01-16 22:50:18.832,79.97732130666667,0.6833333333333332,0.0,0.0,0.7333333333333333,0.0,0.9333333333333332
1970-01-16 22:50:19.132,74.12532218666666,0.6333333333333333,0.0,0.0,0.7333333333333333,0.0,1.0
1970-01-16 22:50:19.432,83.87865405333334,0.7166666666666667,0.0,0.0,14.333333333333336,0.0,1.0
1970-01-16 22:50:19.732,85.82932042666667,0.7333333333333333,0.0,0.0,0.6666666666666666,0.0,0.9333333333333332
1970-01-16 22:50:20.032,81.92798768,0.7,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:20.332,85.82932042666667,0.7333333333333333,0.0,0.0,0.7333333333333333,0.0,1.0
1970-01-16 22:50:20.632,81.92798768,0.7,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:20.932,70.22398944000001,0.6,0.0,0.0,0.9333333333333332,0.0,1.0
1970-01-16 22:50:21.232,78.02665493333333,0.6666666666666667,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:21.532,78.02665493333333,0.6666666666666667,0.0,0.0,1.2,0.06666666666666668,1.0666666666666669
1970-01-16 22:50:21.832,78.02665493333333,0.6666666666666667,0.0,0.0,1.1333333333333333,0.0,1.0666666666666669
1970-01-16 22:50:22.132,85.82932042666667,0.7333333333333333,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:22.432,74.12532218666666,0.6333333333333333,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:22.732,74.12532218666666,0.6333333333333333,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:23.032,72.17465581333335,0.6166666666666667,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:23.332,76.07598856,0.65,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:23.632,74.12532218666666,0.6333333333333333,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:23.932,79.97732130666667,0.6833333333333332,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:24.232,79.97732130666667,0.6833333333333332,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:24.532,64.37199032000001,0.55,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:24.832,83.87865405333334,0.7166666666666667,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:25.132,62.42132394666667,0.5333333333333333,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:25.432,78.02665493333333,0.6666666666666667,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:25.732,79.97732130666667,0.6833333333333332,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:26.032,66.32265669333334,0.5666666666666667,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:26.332,72.17465581333335,0.6166666666666667,0.0,0.0,0.7333333333333333,0.0,1.0
1970-01-16 22:50:26.632,72.17465581333335,0.6166666666666667,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:26.932,70.22398944000001,0.6,0.0,0.0,0.6,0.0,1.0
1970-01-16 22:50:27.232,1568.3357641600005,13.4,805305.6,2.6,2.066666666666667,124.26666666666668,9.933333333333334
1970-01-16 22:50:27.533,83.87865405333334,0.7166666666666667,894784.0,0.0,0.4666666666666667,0.0,1.0
1970-01-16 22:50:27.833,79.97732130666667,0.6833333333333332,0.0,0.0,1.0666666666666669,0.0,1.0666666666666669
1970-01-16 22:50:28.133,70.22398944000001,0.6,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:28.433,85.82932042666667,0.7333333333333333,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:28.733,79.97732130666667,0.6833333333333332,0.0,0.0,0.9333333333333332,0.06666666666666668,1.0666666666666669
1970-01-16 22:50:29.033,85.82932042666667,0.7333333333333333,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:29.333,79.97732130666667,0.6833333333333332,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:29.633,79.97732130666667,0.6833333333333332,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:29.933,70.22398944000001,0.6,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:30.233,74.12532218666666,0.6333333333333333,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:30.533,66.32265669333334,0.5666666666666667,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:30.833,68.27332306666668,0.5833333333333334,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:31.133,78.02665493333333,0.6666666666666667,0.0,0.0,0.6,0.0,1.0
1970-01-16 22:50:31.433,81.92798768,0.7,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:31.733,72.17465581333335,0.6166666666666667,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:32.033,78.02665493333333,0.6666666666666667,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:32.333,74.12532218666666,0.6333333333333333,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:32.633,85.82932042666667,0.7333333333333333,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:32.933,81.92798768,0.7,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:33.233,78.02665493333333,0.6666666666666667,0.0,0.0,0.7333333333333333,0.0,1.0
1970-01-16 22:50:33.533,70.22398944000001,0.6,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:33.833,79.97732130666667,0.6833333333333332,0.0,0.0,1.1333333333333333,0.0,1.0666666666666669
1970-01-16 22:50:34.133,85.82932042666667,0.7333333333333333,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:34.433,76.07598856,0.65,0.0,0.0,0.6666666666666666,0.0,0.9333333333333332
1970-01-16 22:50:34.733,76.07598856,0.65,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:35.033,74.12532218666666,0.6333333333333333,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:35.333,74.12532218666666,0.6333333333333333,0.0,0.0,1.4666666666666666,0.0,1.0666666666666669
1970-01-16 22:50:35.633,79.97732130666667,0.6833333333333332,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:35.933,85.82932042666667,0.7333333333333333,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:36.233,85.82932042666667,0.7333333333333333,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:36.533,78.02665493333333,0.6666666666666667,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:36.834,136.54664613333335,1.1666666666666667,0.0,131.33333333333334,14.133333333333333,0.0,1.0
1970-01-16 22:50:37.134,74.12532218666666,0.6333333333333333,0.0,0.0,1.0666666666666669,0.0,1.0
1970-01-16 22:50:37.434,81.92798768,0.7,89478.4,32.666666666666664,3.333333333333333,0.0,1.0
1970-01-16 22:50:37.734,87.7799868,0.75,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:38.034,85.82932042666667,0.7333333333333333,0.0,0.0,0.7333333333333333,0.0,1.0
1970-01-16 22:50:38.334,83.87865405333334,0.7166666666666667,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:38.634,79.97732130666667,0.6833333333333332,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:38.934,78.02665493333333,0.6666666666666667,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:39.234,142.39864525333337,1.2166666666666668,268435.2,131.33333333333334,21.53333333333333,0.0,1.4666666666666666
1970-01-16 22:50:39.534,83.87865405333334,0.7166666666666667,1207958.4,0.0,2.533333333333333,0.0,1.0
1970-01-16 22:50:39.834,85.82932042666667,0.7333333333333333,0.0,32.666666666666664,5.133333333333334,0.0,1.0666666666666669
1970-01-16 22:50:40.134,76.07598856,0.65,0.0,0.0,1.4,0.0,1.0
1970-01-16 22:50:40.434,85.82932042666667,0.7333333333333333,0.0,0.0,0.7333333333333333,0.0,1.0
1970-01-16 22:50:40.734,78.02665493333333,0.6666666666666667,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:41.034,83.87865405333334,0.7166666666666667,0.0,0.0,1.0,0.0,1.0666666666666669
1970-01-16 22:50:41.334,87.7799868,0.75,0.0,0.0,0.7333333333333333,0.0,1.0
1970-01-16 22:50:41.634,83.87865405333334,0.7166666666666667,0.0,0.0,0.6,0.0,0.9333333333333332
1970-01-16 22:50:41.934,79.97732130666667,0.6833333333333332,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:42.234,68.27332306666668,0.5833333333333334,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:42.534,77.32998837142857,0.6607142857142857,0.0,0.0,0.7857142857142857,0.0,1.0
1970-01-16 22:50:42.834,72.17465581333335,0.6166666666666667,0.0,0.0,0.7333333333333333,0.0,1.0
1970-01-16 22:50:43.134,78.02665493333333,0.6666666666666667,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:43.434,79.97732130666667,0.6833333333333332,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:43.734,74.12532218666666,0.6333333333333333,134217.6,0.0,0.7333333333333333,0.0,1.0
1970-01-16 22:50:44.034,78.02665493333333,0.6666666666666667,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:44.334,64.37199032000001,0.55,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:44.634,70.22398944000001,0.6,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:44.934,76.07598856,0.65,0.0,0.0,0.7333333333333333,0.0,1.0
1970-01-16 22:50:45.234,76.07598856,0.65,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:45.534,70.22398944000001,0.6,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:45.834,76.07598856,0.65,0.0,0.06666666666666668,1.9333333333333331,0.0,1.0
1970-01-16 22:50:46.134,73.149989,0.625,0.0,0.0,1.5,0.0,1.0
1970-01-16 22:50:46.434,64.37199032000001,0.55,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:46.734,76.07598856,0.65,0.0,0.0,1.6,0.0,1.0666666666666669
1970-01-16 22:50:47.034,79.97732130666667,0.6833333333333332,0.0,0.0,1.0,0.0,1.0
1970-01-16 22:50:47.334,72.17465581333335,0.6166666666666667,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:47.634,74.12532218666666,0.6333333333333333,134217.6,0.0,1.0,0.0,1.0
1970-01-16 22:50:47.935,68.27332306666668,0.5833333333333334,0.0,0.0,0.7333333333333333,0.0,1.0
1970-01-16 22:50:48.235,76.07598856,0.65,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:48.535,73.149989,0.625,0.0,0.0,0.7142857142857143,0.0,1.0
1970-01-16 22:50:48.835,85.82932042666667,0.7333333333333333,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:49.135,68.27332306666668,0.5833333333333334,0.0,0.0,0.7333333333333333,0.06666666666666668,1.0
1970-01-16 22:50:49.435,78.02665493333333,0.6666666666666667,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:49.735,83.87865405333334,0.7166666666666667,0.0,0.0,0.9333333333333332,0.0,1.0
1970-01-16 22:50:50.035,81.92798768,0.7,0.0,0.0,0.7333333333333333,0.0,1.0
1970-01-16 22:50:50.335,79.41998805714286,0.6785714285714286,0.0,0.0,0.7857142857142857,0.0,1.0
1970-01-16 22:50:50.635,75.2399886857143,0.6428571428571429,0.0,0.0,0.7142857142857143,0.0,0.9285714285714286
1970-01-16 22:50:50.935,74.12532218666666,0.6333333333333333,134217.6,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:51.235,68.27332306666668,0.5833333333333334,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:51.536,64.37199032000001,0.55,0.0,0.0,0.8666666666666667,0.0,1.0
1970-01-16 22:50:51.836,83.87865405333334,0.7166666666666667,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:52.136,73.149989,0.625,0.0,0.0,0.7142857142857143,0.0,1.0
1970-01-16 22:50:52.436,78.02665493333333,0.6666666666666667,0.0,8.466666666666667,3.533333333333333,0.0,1.0666666666666669
1970-01-16 22:50:52.736,62.699990571428565,0.5357142857142857,0.0,0.0,1.0714285714285714,0.0,1.0
1970-01-16 22:50:53.036,72.17465581333335,0.6166666666666667,0.0,0.0,0.7333333333333333,0.0,1.0
1970-01-16 22:50:53.336,79.79998800000001,0.6818181818181819,0.0,0.0,0.6363636363636364,0.0,1.0
1970-01-16 22:50:53.636,62.42132394666667,0.5333333333333333,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:53.936,81.50998774285716,0.6964285714285714,0.0,0.0,1.3571428571428572,0.0,1.0714285714285714
1970-01-16 22:50:54.236,79.97732130666667,0.6833333333333332,0.0,0.0,0.7333333333333333,0.0,1.0
1970-01-16 22:50:54.536,68.96998962857144,0.5892857142857143,0.0,0.0,0.7857142857142857,0.0,1.0
1970-01-16 22:50:54.836,72.17465581333335,0.6166666666666667,0.0,0.0,1.0666666666666669,0.0,1.0
1970-01-16 22:50:55.136,72.17465581333335,0.6166666666666667,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:55.436,79.97732130666667,0.6833333333333332,0.0,0.0,0.7333333333333333,0.0,1.0
1970-01-16 22:50:55.736,78.02665493333333,0.6666666666666667,0.0,0.0,0.8,0.0,1.0
1970-01-16 22:50:56.036,81.92798768,0.7,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:56.336,70.22398944000001,0.6,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:56.636,68.27332306666668,0.5833333333333334,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:56.936,79.97732130666667,0.6833333333333332,0.0,0.0,0.7333333333333333,0.0,1.0
1970-01-16 22:50:57.236,68.27332306666668,0.5833333333333334,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:57.536,79.97732130666667,0.6833333333333332,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:57.836,74.12532218666666,0.6333333333333333,0.0,0.0,1.0666666666666669,0.06666666666666668,1.0666666666666669
1970-01-16 22:50:58.136,85.82932042666667,0.7333333333333333,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:58.436,70.22398944000001,0.6,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:58.736,70.22398944000001,0.6,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:59.036,87.7799868,0.75,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:59.336,68.27332306666668,0.5833333333333334,402652.8,0.0,0.6666666666666666,0.06666666666666668,1.0
1970-01-16 22:50:59.636,81.92798768,0.7,223696.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:50:59.936,72.17465581333335,0.6166666666666667,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:51:00.236,68.27332306666668,0.5833333333333334,0.0,0.0,1.2666666666666666,0.06666666666666668,1.0666666666666669
1970-01-16 22:51:00.537,76.07598856,0.65,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:51:00.837,81.92798768,0.7,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:51:01.137,79.97732130666667,0.6833333333333332,0.0,0.0,0.8,0.0,1.0
1970-01-16 22:51:01.437,79.97732130666667,0.6833333333333332,0.0,0.0,0.6666666666666666,0.0,0.9333333333333332
1970-01-16 22:51:01.737,85.82932042666667,0.7333333333333333,0.0,0.0,1.3333333333333333,0.0,1.0
1970-01-16 22:51:02.037,78.02665493333333,0.6666666666666667,0.0,0.0,0.6,0.0,1.0
1970-01-16 22:51:02.337,78.02665493333333,0.6666666666666667,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:51:02.637,76.07598856,0.65,0.0,0.0,0.6,0.0,1.0
1970-01-16 22:51:02.937,74.12532218666666,0.6333333333333333,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:51:03.237,70.22398944000001,0.6,0.0,0.0,0.5333333333333333,0.0,1.0
1970-01-16 22:51:03.537,66.32265669333334,0.5666666666666667,0.0,0.0,0.5333333333333333,0.0,1.0
1970-01-16 22:51:03.837,72.17465581333335,0.6166666666666667,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:51:04.137,72.17465581333335,0.6166666666666667,0.0,0.0,0.9333333333333332,0.0,1.0
1970-01-16 22:51:04.437,74.12532218666666,0.6333333333333333,0.0,0.0,1.1333333333333333,0.0,1.0666666666666669
1970-01-16 22:51:04.737,76.07598856,0.65,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:51:05.037,79.97732130666667,0.6833333333333332,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:51:05.337,78.02665493333333,0.6666666666666667,0.0,0.0,0.8,0.0,1.0
1970-01-16 22:51:05.637,76.07598856,0.65,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:51:05.937,79.97732130666667,0.6833333333333332,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:51:06.237,79.97732130666667,0.6833333333333332,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:51:06.537,81.92798768,0.7,0.0,0.0,14.866666666666667,0.0,1.0666666666666669
1970-01-16 22:51:06.837,81.92798768,0.7,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:51:07.137,79.97732130666667,0.6833333333333332,178956.8,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:51:07.437,74.12532218666666,0.6333333333333333,134217.6,0.0,1.0,0.0,1.0
1970-01-16 22:51:07.737,83.87865405333334,0.7166666666666667,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:51:08.038,83.87865405333334,0.7166666666666667,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:51:08.338,83.87865405333334,0.7166666666666667,223696.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:51:08.638,74.12532218666666,0.6333333333333333,134217.6,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:51:08.938,81.92798768,0.7,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:51:09.238,79.97732130666667,0.6833333333333332,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:51:09.538,74.12532218666666,0.6333333333333333,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:51:09.838,83.87865405333334,0.7166666666666667,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:51:10.138,78.02665493333333,0.6666666666666667,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:51:10.438,68.27332306666668,0.5833333333333334,0.0,0.0,0.9333333333333332,0.0,1.0
1970-01-16 22:51:10.738,76.07598856,0.65,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:51:11.038,76.07598856,0.65,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:51:11.338,64.37199032000001,0.55,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:51:11.638,81.92798768,0.7,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:51:11.938,83.87865405333334,0.7166666666666667,178956.8,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:51:12.238,72.17465581333335,0.6166666666666667,134217.6,0.0,1.2,0.0,1.0666666666666669
1970-01-16 22:51:12.538,74.12532218666666,0.6333333333333333,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:51:12.838,68.27332306666668,0.5833333333333334,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:51:13.138,76.07598856,0.65,134217.6,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:51:13.438,78.02665493333333,0.6666666666666667,0.0,0.0,0.6666666666666666,0.0,1.0
1970-01-16 22:51:13.738,79.97732130666667,0.6833333333333332,0.0,0.0,0.6666666666666666,0.0,1.0
